Sensor 1 position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+25.68603516 -2.17089844 +10.25244141 +145.54687500 +28.08105469 +2.13134766 +1489583580.11380000 +6260
+25.68603516 -2.17089844 +10.25244141 +145.54687500 +28.08105469 +2.13134766 +1489583580.11859990 +6264
+25.68603516 -2.17089844 +10.25244141 +145.54687500 +28.08105469 +2.13134766 +1489583580.12350010 +6264
+25.68603516 -2.17089844 +10.25244141 +145.54687500 +28.08105469 +2.13134766 +1489583580.12840010 +6264
+25.68603516 -2.17089844 +10.25244141 +145.54687500 +28.05908203 +2.13134766 +1489583580.13319990 +6264
+25.68603516 -2.17089844 +10.25244141 +145.54687500 +28.05908203 +2.13134766 +1489583580.13809990 +6264
+25.68603516 -2.17089844 +10.25244141 +145.54687500 +28.05908203 +2.13134766 +1489583580.14290000 +6264
+25.68603516 -2.16650391 +10.25244141 +145.56884766 +28.05908203 +2.13134766 +1489583580.14780000 +6264
+25.68603516 -2.16650391 +10.25244141 +145.56884766 +28.08105469 +2.13134766 +1489583580.15269990 +6264
+25.68603516 -2.16650391 +10.25244141 +145.56884766 +28.08105469 +2.13134766 +1489583580.15750000 +6264
+25.68603516 -2.16650391 +10.25244141 +145.56884766 +28.08105469 +2.13134766 +1489583580.16240000 +6268
+25.68603516 -2.16650391 +10.25244141 +145.56884766 +28.08105469 +2.13134766 +1489583580.16730000 +6268
+25.68603516 -2.16650391 +10.25683594 +145.56884766 +28.08105469 +2.13134766 +1489583580.17210010 +6268
+25.68603516 -2.16650391 +10.25683594 +145.56884766 +28.08105469 +2.10937500 +1489583580.17700000 +6268
+25.68603516 -2.16650391 +10.25683594 +145.56884766 +28.08105469 +2.10937500 +1489583580.18190000 +6268
+25.68603516 -2.16650391 +10.25683594 +145.56884766 +28.08105469 +2.10937500 +1489583580.18670010 +6268
+25.68603516 -2.16650391 +10.25683594 +145.56884766 +28.08105469 +2.10937500 +1489583580.19160010 +6268
+25.68603516 -2.16650391 +10.25683594 +145.56884766 +28.08105469 +2.10937500 +1489583580.19650010 +6268
+25.68603516 -2.16650391 +10.25683594 +145.56884766 +28.08105469 +2.10937500 +1489583580.20129990 +6272
+25.68603516 -2.16650391 +10.25683594 +145.56884766 +28.08105469 +2.08740234 +1489583580.20619990 +6272
+25.68603516 -2.16650391 +10.25683594 +145.56884766 +28.08105469 +2.08740234 +1489583580.21110010 +6272
+25.69042969 -2.16650391 +10.25683594 +145.59082031 +28.08105469 +2.08740234 +1489583580.21589990 +6272
+25.69042969 -2.16210938 +10.25683594 +145.59082031 +28.08105469 +2.08740234 +1489583580.22079990 +6272
+25.69042969 -2.16210938 +10.25683594 +145.59082031 +28.08105469 +2.08740234 +1489583580.22560000 +6272
+25.69042969 -2.16210938 +10.25683594 +145.61279297 +28.08105469 +2.06542969 +1489583580.23050000 +6272
+25.69042969 -2.16210938 +10.25683594 +145.61279297 +28.08105469 +2.06542969 +1489583580.23540000 +6272
+25.69042969 -2.16210938 +10.25683594 +145.61279297 +28.08105469 +2.04345703 +1489583580.24020000 +6276
+25.69042969 -2.15771484 +10.25683594 +145.63476563 +28.10302734 +2.04345703 +1489583580.24510000 +6276
+25.69042969 -2.15771484 +10.26123047 +145.63476563 +28.10302734 +2.02148438 +1489583580.25000000 +6276
+25.69042969 -2.15771484 +10.26123047 +145.63476563 +28.10302734 +1.99951172 +1489583580.25480010 +6276
+25.69042969 -2.16210938 +10.26123047 +145.63476563 +28.10302734 +1.99951172 +1489583580.25970010 +6276
+25.69042969 -2.16210938 +10.26123047 +145.63476563 +28.10302734 +1.97753906 +1489583580.26460000 +6276
+25.69042969 -2.16210938 +10.25683594 +145.63476563 +28.10302734 +1.95556641 +1489583580.26939990 +6276
+25.69482422 -2.16210938 +10.25683594 +145.65673828 +28.10302734 +1.95556641 +1489583580.27430010 +6276
+25.69482422 -2.16210938 +10.25244141 +145.65673828 +28.10302734 +1.93359375 +1489583580.27920010 +6276
+25.69482422 -2.16210938 +10.25244141 +145.65673828 +28.10302734 +1.91162109 +1489583580.28399990 +6276
+25.69482422 -2.16210938 +10.25244141 +145.65673828 +28.10302734 +1.88964844 +1489583580.28889990 +6280
+25.69921875 -2.15771484 +10.24804688 +145.67871094 +28.10302734 +1.86767578 +1489583580.29380010 +6280
+25.69921875 -2.15771484 +10.24804688 +145.67871094 +28.12500000 +1.84570313 +1489583580.29860000 +6280
+25.69921875 -2.15771484 +10.25244141 +145.70068359 +28.12500000 +1.82373047 +1489583580.30349990 +6280
+25.70361328 -2.15332031 +10.25244141 +145.70068359 +28.14697266 +1.80175781 +1489583580.30839990 +6280
+25.70361328 -2.15332031 +10.25244141 +145.72265625 +28.14697266 +1.77978516 +1489583580.31320000 +6280
+25.70361328 -2.15332031 +10.25683594 +145.72265625 +28.16894531 +1.77978516 +1489583580.31810000 +6280
+25.70361328 -2.15332031 +10.26123047 +145.70068359 +28.19091797 +1.75781250 +1489583580.32290010 +6284
+25.70361328 -2.15332031 +10.26123047 +145.70068359 +28.21289063 +1.73583984 +1489583580.32780000 +6284
+25.69921875 -2.15771484 +10.26562500 +145.70068359 +28.21289063 +1.71386719 +1489583580.33270000 +6284
+25.69921875 -2.15771484 +10.26562500 +145.67871094 +28.23486328 +1.69189453 +1489583580.33750010 +6284
+25.69921875 -2.16210938 +10.26562500 +145.67871094 +28.23486328 +1.66992188 +1489583580.34240010 +6284
+25.69921875 -2.16210938 +10.26562500 +145.67871094 +28.23486328 +1.64794922 +1489583580.34730010 +6284
+25.70361328 -2.16210938 +10.26123047 +145.67871094 +28.23486328 +1.62597656 +1489583580.35209990 +6284
+25.70361328 -2.16210938 +10.26123047 +145.67871094 +28.25683594 +1.60400391 +1489583580.35700010 +6284
+25.70361328 -2.16210938 +10.26123047 +145.67871094 +28.25683594 +1.60400391 +1489583580.36190010 +6284
+25.70800781 -2.15771484 +10.26123047 +145.70068359 +28.25683594 +1.58203125 +1489583580.36669990 +6284
+25.70800781 -2.15771484 +10.26123047 +145.70068359 +28.25683594 +1.58203125 +1489583580.37159990 +6284
+25.70800781 -2.15332031 +10.26123047 +145.72265625 +28.27880859 +1.56005859 +1489583580.37649990 +6284
+25.70800781 -2.15332031 +10.26123047 +145.72265625 +28.27880859 +1.53808594 +1489583580.38130000 +6284
+25.70800781 -2.14892578 +10.26123047 +145.74462891 +28.30078125 +1.53808594 +1489583580.38620000 +6284
+25.70800781 -2.14892578 +10.26123047 +145.74462891 +28.30078125 +1.51611328 +1489583580.39109990 +6284
+25.70361328 -2.14892578 +10.26562500 +145.74462891 +28.32275391 +1.49414063 +1489583580.39590000 +6284
+25.70361328 -2.14892578 +10.26562500 +145.74462891 +28.34472656 +1.47216797 +1489583580.40080000 +6284
+25.70361328 -2.14892578 +10.26562500 +145.74462891 +28.34472656 +1.47216797 +1489583580.40560010 +6284
+25.70361328 -2.14892578 +10.27001953 +145.74462891 +28.36669922 +1.45019531 +1489583580.41050000 +6284
+25.70361328 -2.14892578 +10.27001953 +145.72265625 +28.36669922 +1.42822266 +1489583580.41540000 +6280
+25.70361328 -2.14892578 +10.26562500 +145.72265625 +28.36669922 +1.42822266 +1489583580.42020010 +6280
+25.70361328 -2.14892578 +10.26562500 +145.72265625 +28.36669922 +1.40625000 +1489583580.42510010 +6280
+25.70361328 -2.14892578 +10.26123047 +145.72265625 +28.36669922 +1.40625000 +1489583580.43000010 +6276
+25.70800781 -2.14892578 +10.26123047 +145.72265625 +28.36669922 +1.38427734 +1489583580.43479990 +6276
+25.70800781 -2.14892578 +10.25683594 +145.72265625 +28.36669922 +1.38427734 +1489583580.43969990 +6276
+25.70800781 -2.14453125 +10.25244141 +145.72265625 +28.34472656 +1.36230469 +1489583580.44460010 +6276
+25.70800781 -2.14453125 +10.24804688 +145.74462891 +28.34472656 +1.36230469 +1489583580.44939990 +6272
+25.70800781 -2.14453125 +10.24804688 +145.74462891 +28.34472656 +1.34033203 +1489583580.45429990 +6272
+25.71240234 -2.14013672 +10.24804688 +145.74462891 +28.36669922 +1.31835938 +1489583580.45919990 +6272
+25.71240234 -2.14013672 +10.24804688 +145.74462891 +28.36669922 +1.31835938 +1489583580.46400000 +6272
+25.71240234 -2.14013672 +10.24804688 +145.74462891 +28.36669922 +1.29638672 +1489583580.46890000 +6272
+25.71240234 -2.13574219 +10.24804688 +145.74462891 +28.36669922 +1.29638672 +1489583580.47379990 +6268
+25.71679688 -2.13574219 +10.24804688 +145.74462891 +28.36669922 +1.27441406 +1489583580.47860000 +6268
+25.71679688 -2.13574219 +10.24804688 +145.72265625 +28.36669922 +1.25244141 +1489583580.48350000 +6268
+25.71679688 -2.14013672 +10.24804688 +145.72265625 +28.36669922 +1.25244141 +1489583580.48840000 +6268
+25.71679688 -2.14013672 +10.24365234 +145.70068359 +28.36669922 +1.23046875 +1489583580.49320010 +6264
+25.71679688 -2.14013672 +10.24365234 +145.67871094 +28.36669922 +1.20849609 +1489583580.49810000 +6264
+25.71679688 -2.14013672 +10.24365234 +145.67871094 +28.36669922 +1.18652344 +1489583580.50289990 +6264
+25.71679688 -2.14453125 +10.24365234 +145.65673828 +28.36669922 +1.18652344 +1489583580.50780010 +6264
+25.72119141 -2.14453125 +10.23925781 +145.65673828 +28.34472656 +1.16455078 +1489583580.51270010 +6260
+25.72119141 -2.14013672 +10.23925781 +145.65673828 +28.34472656 +1.14257813 +1489583580.51749990 +6260
+25.72558594 -2.14013672 +10.23486328 +145.65673828 +28.34472656 +1.12060547 +1489583580.52239990 +6260
+25.72558594 -2.14013672 +10.23486328 +145.63476563 +28.34472656 +1.12060547 +1489583580.52729990 +6260
+25.72558594 -2.13574219 +10.23486328 +145.63476563 +28.34472656 +1.09863281 +1489583580.53210000 +6256
+25.72998047 -2.13574219 +10.23486328 +145.63476563 +28.34472656 +1.09863281 +1489583580.53699990 +6256
+25.72998047 -2.13574219 +10.23486328 +145.63476563 +28.34472656 +1.07666016 +1489583580.54189990 +6256
+25.72998047 -2.13574219 +10.23486328 +145.63476563 +28.34472656 +1.05468750 +1489583580.54670000 +6256
+25.72998047 -2.13574219 +10.23486328 +145.61279297 +28.34472656 +1.03271484 +1489583580.55160000 +6256
+25.72558594 -2.13574219 +10.23486328 +145.59082031 +28.34472656 +1.01074219 +1489583580.55650000 +6256
+25.72558594 -2.13574219 +10.23925781 +145.59082031 +28.34472656 +0.98876953 +1489583580.56130000 +6252
+25.72558594 -2.13574219 +10.23925781 +145.56884766 +28.34472656 +0.96679688 +1489583580.56620000 +6252
+25.72558594 -2.13574219 +10.23925781 +145.56884766 +28.34472656 +0.96679688 +1489583580.57110000 +6252
+25.72998047 -2.14013672 +10.23925781 +145.54687500 +28.34472656 +0.94482422 +1489583580.57590010 +6252
+25.72998047 -2.14013672 +10.23486328 +145.54687500 +28.34472656 +0.92285156 +1489583580.58080010 +6248
+25.72998047 -2.14013672 +10.23486328 +145.52490234 +28.32275391 +0.92285156 +1489583580.58570000 +6248
+25.73437500 -2.14013672 +10.23486328 +145.52490234 +28.32275391 +0.90087891 +1489583580.59050010 +6248
+25.73437500 -2.14013672 +10.23046875 +145.52490234 +28.30078125 +0.90087891 +1489583580.59540010 +6248
+25.73437500 -2.14013672 +10.22607422 +145.52490234 +28.30078125 +0.87890625 +1489583580.60019990 +6248
+25.73437500 -2.13574219 +10.22607422 +145.52490234 +28.30078125 +0.87890625 +1489583580.60509990 +6248
+25.73437500 -2.13574219 +10.22607422 +145.52490234 +28.27880859 +0.85693359 +1489583580.60999990 +6248
+25.73437500 -2.13134766 +10.22607422 +145.52490234 +28.27880859 +0.85693359 +1489583580.61480000 +6248
+25.73437500 -2.13134766 +10.22607422 +145.52490234 +28.27880859 +0.83496094 +1489583580.61970000 +6248
+25.73876953 -2.13134766 +10.22607422 +145.52490234 +28.27880859 +0.83496094 +1489583580.62459990 +6248
+25.73876953 -2.13134766 +10.22607422 +145.52490234 +28.27880859 +0.81298828 +1489583580.62940000 +6248
+25.73876953 -2.13134766 +10.22607422 +145.50292969 +28.27880859 +0.81298828 +1489583580.63430000 +6248
+25.73876953 -2.13134766 +10.22607422 +145.50292969 +28.27880859 +0.81298828 +1489583580.63920000 +6248
+25.73876953 -2.13134766 +10.22607422 +145.50292969 +28.27880859 +0.79101563 +1489583580.64400010 +6248
+25.73876953 -2.13134766 +10.22607422 +145.50292969 +28.27880859 +0.79101563 +1489583580.64890000 +6244
+25.73876953 -2.13134766 +10.22607422 +145.48095703 +28.25683594 +0.79101563 +1489583580.65380000 +6244
+25.73876953 -2.13134766 +10.22167969 +145.48095703 +28.25683594 +0.79101563 +1489583580.65860010 +6244
+25.73876953 -2.13134766 +10.22167969 +145.48095703 +28.25683594 +0.76904297 +1489583580.66350010 +6244
+25.73876953 -2.13134766 +10.22167969 +145.48095703 +28.25683594 +0.76904297 +1489583580.66840000 +6244
+25.73876953 -2.13134766 +10.22167969 +145.48095703 +28.23486328 +0.76904297 +1489583580.67319990 +6244
+25.74316406 -2.13134766 +10.22167969 +145.45898438 +28.23486328 +0.76904297 +1489583580.67810010 +6244
+25.74316406 -2.13134766 +10.21728516 +145.45898438 +28.23486328 +0.76904297 +1489583580.68290000 +6248
+25.74316406 -2.13134766 +10.21728516 +145.45898438 +28.23486328 +0.74707031 +1489583580.68779990 +6248
+25.74316406 -2.12695313 +10.21728516 +145.48095703 +28.23486328 +0.74707031 +1489583580.69269990 +6248
+25.74316406 -2.12695313 +10.21728516 +145.48095703 +28.23486328 +0.74707031 +1489583580.69750000 +6248
+25.74316406 -2.12695313 +10.21728516 +145.45898438 +28.23486328 +0.74707031 +1489583580.70240000 +6248
+25.74316406 -2.12695313 +10.22167969 +145.45898438 +28.23486328 +0.74707031 +1489583580.70729990 +6248
+25.74316406 -2.12695313 +10.22167969 +145.45898438 +28.23486328 +0.74707031 +1489583580.71210000 +6248
+25.74316406 -2.12695313 +10.22167969 +145.45898438 +28.23486328 +0.72509766 +1489583580.71700000 +6248
+25.74316406 -2.12695313 +10.22167969 +145.45898438 +28.23486328 +0.72509766 +1489583580.72190000 +6248
+25.74316406 -2.12695313 +10.22167969 +145.43701172 +28.23486328 +0.72509766 +1489583580.72670010 +6248
+25.74316406 -2.13134766 +10.22167969 +145.43701172 +28.23486328 +0.72509766 +1489583580.73160000 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.23486328 +0.72509766 +1489583580.73650000 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.23486328 +0.72509766 +1489583580.74130010 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.72509766 +1489583580.74620010 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.72509766 +1489583580.75110010 +6248
+25.74755859 -2.13134766 +10.21728516 +145.43701172 +28.21289063 +0.70312500 +1489583580.75589990 +6248
+25.74755859 -2.13134766 +10.21728516 +145.43701172 +28.21289063 +0.70312500 +1489583580.76079990 +6248
+25.74755859 -2.13134766 +10.21728516 +145.43701172 +28.21289063 +0.70312500 +1489583580.76560000 +6248
+25.74755859 -2.13134766 +10.21728516 +145.43701172 +28.21289063 +0.70312500 +1489583580.77049990 +6248
+25.74755859 -2.12695313 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.77539990 +6248
+25.74755859 -2.12695313 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.78020000 +6248
+25.74755859 -2.12695313 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.78510000 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.79000000 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.79480000 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.79970000 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.80460000 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.80940010 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.81430010 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.81920000 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.82399990 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.82890010 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.83380010 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.83859990 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.84349990 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.84840010 +6248
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.85320000 +6244
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.85809990 +6244
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.70312500 +1489583580.86290000 +6244
+25.74755859 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.86780000 +6244
+25.74316406 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.87270000 +6244
+25.74316406 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.87750010 +6244
+25.74316406 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.88240000 +6244
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.88730000 +6244
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.89210010 +6244
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.89700010 +6244
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.90190010 +6240
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.90669990 +6240
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.91160010 +6240
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.91650010 +6240
+25.74316406 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.92129990 +6240
+25.74316406 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.92619990 +6240
+25.74316406 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.93109990 +6240
+25.74316406 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.93590000 +6240
+25.74316406 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.94080000 +6236
+25.74316406 -2.13134766 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.94560000 +6236
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.95050000 +6236
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.95540000 +6236
+25.74316406 -2.13574219 +10.22607422 +145.43701172 +28.21289063 +0.68115234 +1489583580.96020010 +6236
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.96510000 +6236
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.97000000 +6232
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.21289063 +0.68115234 +1489583580.97480010 +6232
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.19091797 +0.68115234 +1489583580.97970010 +6232
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.19091797 +0.68115234 +1489583580.98460010 +6232
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.19091797 +0.68115234 +1489583580.98939990 +6232
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.19091797 +0.68115234 +1489583580.99429990 +6232
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.19091797 +0.68115234 +1489583580.99920010 +6228
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.19091797 +0.68115234 +1489583581.00399990 +6228
+25.74316406 -2.13574219 +10.22167969 +145.43701172 +28.19091797 +0.68115234 +1489583581.00889990 +6228
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.68115234 +1489583581.01379990 +6228
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.68115234 +1489583581.01860000 +6228
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.68115234 +1489583581.02350000 +6228
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.68115234 +1489583581.02839990 +6228
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.68115234 +1489583581.03320000 +6224
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.68115234 +1489583581.03810000 +6224
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.68115234 +1489583581.04290010 +6224
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.68115234 +1489583581.04780010 +6224
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.68115234 +1489583581.05270000 +6224
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.68115234 +1489583581.05749990 +6224
+25.74316406 -2.13574219 +10.21728516 +145.45898438 +28.19091797 +0.70312500 +1489583581.06240010 +6224
+25.74316406 -2.13574219 +10.21728516 +145.45898438 +28.19091797 +0.70312500 +1489583581.06730010 +6224
+25.74316406 -2.13574219 +10.21728516 +145.45898438 +28.19091797 +0.70312500 +1489583581.07209990 +6224
+25.74316406 -2.13574219 +10.21728516 +145.45898438 +28.19091797 +0.70312500 +1489583581.07699990 +6224
+25.74316406 -2.13574219 +10.21728516 +145.45898438 +28.19091797 +0.70312500 +1489583581.08189990 +6220
+25.74316406 -2.13574219 +10.21728516 +145.45898438 +28.19091797 +0.70312500 +1489583581.08670000 +6220
+25.74316406 -2.13574219 +10.21728516 +145.45898438 +28.19091797 +0.70312500 +1489583581.09159990 +6220
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.70312500 +1489583581.09649990 +6220
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.70312500 +1489583581.10130000 +6220
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.70312500 +1489583581.10620000 +6220
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.70312500 +1489583581.11110000 +6220
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.70312500 +1489583581.11590000 +6220
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.70312500 +1489583581.12080000 +6220
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.70312500 +1489583581.12560010 +6220
+25.74316406 -2.13574219 +10.22167969 +145.45898438 +28.19091797 +0.70312500 +1489583581.13050010 +6220
+25.74316406 -2.13574219 +10.21728516 +145.45898438 +28.19091797 +0.70312500 +1489583581.13540010 +6220
+25.74316406 -2.13574219 +10.21728516 +145.45898438 +28.19091797 +0.72509766 +1489583581.14019990 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.19091797 +0.72509766 +1489583581.14510010 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.19091797 +0.72509766 +1489583581.15000010 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.19091797 +0.72509766 +1489583581.15479990 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.19091797 +0.72509766 +1489583581.15969990 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.19091797 +0.72509766 +1489583581.16459990 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.19091797 +0.72509766 +1489583581.16940000 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.19091797 +0.72509766 +1489583581.17430000 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.19091797 +0.72509766 +1489583581.17919990 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.19091797 +0.72509766 +1489583581.18400000 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.16894531 +0.72509766 +1489583581.18890000 +6220
+25.74316406 -2.13574219 +10.21728516 +145.48095703 +28.16894531 +0.72509766 +1489583581.19380000 +6220
+25.74316406 -2.14013672 +10.21728516 +145.48095703 +28.16894531 +0.72509766 +1489583581.19860010 +6220
+25.74316406 -2.14013672 +10.21728516 +145.48095703 +28.16894531 +0.74707031 +1489583581.20350000 +6220
+25.74316406 -2.14013672 +10.21728516 +145.48095703 +28.16894531 +0.74707031 +1489583581.20830010 +6220
+25.74316406 -2.14013672 +10.21289063 +145.48095703 +28.16894531 +0.74707031 +1489583581.21320010 +6220
+25.74316406 -2.14013672 +10.21289063 +145.48095703 +28.16894531 +0.74707031 +1489583581.21810010 +6220
+25.74316406 -2.13574219 +10.21289063 +145.48095703 +28.16894531 +0.74707031 +1489583581.22289990 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.74707031 +1489583581.22779990 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.74707031 +1489583581.23270010 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.76904297 +1489583581.23750000 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.76904297 +1489583581.24239990 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.76904297 +1489583581.24729990 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.76904297 +1489583581.25210000 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.76904297 +1489583581.25700000 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.76904297 +1489583581.26189990 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.76904297 +1489583581.26670000 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.76904297 +1489583581.27160000 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.76904297 +1489583581.27650000 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.79101563 +1489583581.28130010 +6220
+25.74755859 -2.13574219 +10.21289063 +145.50292969 +28.16894531 +0.79101563 +1489583581.28620000 +6220
+25.74755859 -2.13574219 +10.21289063 +145.52490234 +28.16894531 +0.79101563 +1489583581.29110000 +6220
+25.74755859 -2.13574219 +10.21289063 +145.52490234 +28.16894531 +0.79101563 +1489583581.29590010 +6216
+25.74755859 -2.13574219 +10.21289063 +145.52490234 +28.16894531 +0.79101563 +1489583581.30080010 +6216
+25.74755859 -2.13574219 +10.21289063 +145.52490234 +28.16894531 +0.79101563 +1489583581.30559990 +6220
+25.74755859 -2.13574219 +10.21289063 +145.52490234 +28.16894531 +0.79101563 +1489583581.31049990 +6220
+25.74755859 -2.13134766 +10.21289063 +145.52490234 +28.16894531 +0.81298828 +1489583581.31539990 +6220
