Sensor 2 position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+25.41357422 +6.96533203 +10.38427734 -139.02099609 +29.31152344 -14.94140625 +1489583603.02230000 +6184
+25.41357422 +6.96533203 +10.38427734 -139.04296875 +29.31152344 -14.94140625 +1489583603.02720000 +6184
+25.41357422 +6.96533203 +10.38427734 -139.04296875 +29.31152344 -14.94140625 +1489583603.03210000 +6184
+25.41357422 +6.96533203 +10.38427734 -139.04296875 +29.31152344 -14.96337891 +1489583603.03690000 +6184
+25.41357422 +6.96533203 +10.38427734 -139.04296875 +29.31152344 -14.96337891 +1489583603.04180000 +6184
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.96337891 +1489583603.04670000 +6184
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.96337891 +1489583603.05150010 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.96337891 +1489583603.05640010 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.96337891 +1489583603.06130000 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.96337891 +1489583603.06609990 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.96337891 +1489583603.07100010 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.96337891 +1489583603.07590010 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.96337891 +1489583603.08069990 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.96337891 +1489583603.08559990 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.98535156 +1489583603.09040000 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.98535156 +1489583603.09530000 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.98535156 +1489583603.10019990 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.98535156 +1489583603.10500000 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.98535156 +1489583603.10990000 +6180
+25.41357422 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.98535156 +1489583603.11480000 +6180
+25.40917969 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.98535156 +1489583603.11960010 +6180
+25.40917969 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.98535156 +1489583603.12450000 +6176
+25.40917969 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -14.98535156 +1489583603.12940000 +6176
+25.40917969 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.13420010 +6176
+25.40917969 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.13910010 +6176
+25.40917969 +6.96533203 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.14400010 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.14879990 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.15370010 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.15860010 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.16339990 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.16829990 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.17310000 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.17800000 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.18290000 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.18770000 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.00732422 +1489583603.19260000 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.19750000 +6176
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.20230010 +6172
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.20720010 +6172
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.21210000 +6172
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.21690010 +6172
+25.40917969 +6.96972656 +10.37548828 -139.04296875 +29.31152344 -15.02929688 +1489583603.22180010 +6172
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.22670010 +6172
+25.40917969 +6.97412109 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.23149990 +6172
+25.40917969 +6.97412109 +10.37988281 -139.02099609 +29.31152344 -15.02929688 +1489583603.23639990 +6172
+25.40917969 +6.97412109 +10.37988281 -139.02099609 +29.31152344 -15.02929688 +1489583603.24130010 +6172
+25.40917969 +6.97412109 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.24609990 +6172
+25.40917969 +6.97412109 +10.37988281 -139.04296875 +29.33349609 -15.02929688 +1489583603.25099990 +6172
+25.40917969 +6.97412109 +10.37988281 -139.04296875 +29.33349609 -15.02929688 +1489583603.25589990 +6172
+25.40917969 +6.96972656 +10.37988281 -139.04296875 +29.33349609 -15.02929688 +1489583603.26070000 +6172
+25.41357422 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.26560000 +6172
+25.41357422 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.27040000 +6172
+25.41357422 +6.96972656 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.27530000 +6172
+25.41357422 +6.97412109 +10.37988281 -139.04296875 +29.31152344 -15.02929688 +1489583603.28020000 +6172
+25.41357422 +6.97412109 +10.37988281 -139.04296875 +29.31152344 -15.05126953 +1489583603.28500010 +6172
+25.41357422 +6.97412109 +10.37988281 -139.04296875 +29.31152344 -15.05126953 +1489583603.28990010 +6172
+25.41357422 +6.97412109 +10.37988281 -139.04296875 +29.31152344 -15.05126953 +1489583603.29480000 +6172
+25.41357422 +6.97412109 +10.37988281 -139.04296875 +29.33349609 -15.05126953 +1489583603.29959990 +6172
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.30450010 +6172
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.30940010 +6172
+25.41357422 +6.97412109 +10.38427734 -139.02099609 +29.33349609 -15.05126953 +1489583603.31419990 +6172
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.31909990 +6172
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.32399990 +6176
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.32880000 +6176
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.33369990 +6176
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.33859990 +6176
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.34340000 +6176
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.34830000 +6176
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.35320000 +6176
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.35800000 +6176
+25.41357422 +6.97412109 +10.38427734 -139.04296875 +29.33349609 -15.05126953 +1489583603.36290000 +6176
+25.41357422 +6.97412109 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.36770010 +6176
+25.41357422 +6.97412109 +10.38427734 -139.02099609 +29.33349609 -15.05126953 +1489583603.37260010 +6176
+25.41357422 +6.97412109 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.37750010 +6176
+25.41357422 +6.97412109 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.38229990 +6180
+25.41357422 +6.97851563 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.38720010 +6180
+25.40917969 +6.97851563 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.39210010 +6180
+25.40917969 +6.97851563 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.39689990 +6180
+25.40917969 +6.97851563 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.40179990 +6180
+25.40917969 +6.97851563 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.40669990 +6180
+25.40917969 +6.97851563 +10.39306641 -139.02099609 +29.33349609 -15.05126953 +1489583603.41150000 +6180
+25.40917969 +6.97412109 +10.39306641 -139.02099609 +29.33349609 -15.05126953 +1489583603.41640000 +6180
+25.41357422 +6.97412109 +10.39306641 -139.02099609 +29.33349609 -15.05126953 +1489583603.42129990 +6180
+25.41357422 +6.97412109 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.42610000 +6180
+25.41357422 +6.97412109 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.43100000 +6180
+25.41357422 +6.97412109 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.43590000 +6180
+25.41357422 +6.97412109 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.44070010 +6184
+25.40917969 +6.97851563 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.44560000 +6184
+25.40917969 +6.97851563 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.45040010 +6184
+25.40917969 +6.97851563 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.45530010 +6184
+25.40917969 +6.97851563 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.46020010 +6184
+25.40917969 +6.97851563 +10.39306641 -139.02099609 +29.33349609 -15.05126953 +1489583603.46499990 +6184
+25.40917969 +6.97851563 +10.39306641 -139.02099609 +29.33349609 -15.05126953 +1489583603.46989990 +6184
+25.40917969 +6.97851563 +10.39306641 -139.02099609 +29.33349609 -15.05126953 +1489583603.47480010 +6184
+25.40917969 +6.97412109 +10.39306641 -139.02099609 +29.33349609 -15.05126953 +1489583603.47960000 +6184
+25.40917969 +6.97412109 +10.39306641 -139.02099609 +29.33349609 -15.05126953 +1489583603.48449990 +6184
+25.40917969 +6.97412109 +10.39306641 -139.02099609 +29.33349609 -15.05126953 +1489583603.48939990 +6184
+25.40917969 +6.97412109 +10.39306641 -139.02099609 +29.33349609 -15.05126953 +1489583603.49420000 +6184
+25.40917969 +6.97412109 +10.38867188 -139.02099609 +29.33349609 -15.05126953 +1489583603.49910000 +6184
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.05126953 +1489583603.50399990 +6184
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.50880000 +6184
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.51370000 +6184
+25.41357422 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.51860000 +6184
+25.41357422 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.52340010 +6184
+25.41357422 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.52830000 +6184
+25.41357422 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.53309990 +6184
+25.41357422 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.53800010 +6184
+25.41357422 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.54290010 +6184
+25.41357422 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.54769990 +6184
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.55259990 +6184
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.55749990 +6184
+25.40917969 +6.96972656 +10.38867188 -139.04296875 +29.33349609 -15.07324219 +1489583603.56230000 +6184
+25.40917969 +6.96972656 +10.39306641 -139.04296875 +29.33349609 -15.07324219 +1489583603.56719990 +6184
+25.40917969 +6.96972656 +10.39306641 -139.04296875 +29.33349609 -15.07324219 +1489583603.57209990 +6184
+25.41357422 +6.96972656 +10.39306641 -139.06494141 +29.33349609 -15.07324219 +1489583603.57690000 +6184
+25.41357422 +6.96972656 +10.38867188 -139.06494141 +29.33349609 -15.07324219 +1489583603.58180000 +6184
+25.41357422 +6.96972656 +10.38867188 -139.06494141 +29.33349609 -15.07324219 +1489583603.58670000 +6184
+25.41357422 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.59150000 +6184
+25.41357422 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.59640000 +6184
+25.41357422 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.60130000 +6184
+25.40917969 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.60610010 +6184
+25.40917969 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.61100010 +6184
+25.40917969 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.61590000 +6184
+25.40917969 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.62069990 +6184
+25.40917969 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.62560010 +6184
+25.40917969 +6.96972656 +10.38867188 -139.06494141 +29.33349609 -15.09521484 +1489583603.63039990 +6184
+25.40917969 +6.96972656 +10.38867188 -139.06494141 +29.33349609 -15.09521484 +1489583603.63529990 +6184
+25.40917969 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.64019990 +6184
+25.40917969 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.64500000 +6184
+25.40917969 +6.96972656 +10.38867188 -139.06494141 +29.31152344 -15.09521484 +1489583603.64990000 +6184
+25.40917969 +6.96972656 +10.38427734 -139.06494141 +29.31152344 -15.09521484 +1489583603.65479990 +6184
+25.40917969 +6.96972656 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.65960000 +6184
+25.40917969 +6.96972656 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.66450000 +6184
+25.40917969 +6.96972656 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.66940000 +6184
+25.40917969 +6.96972656 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.67420010 +6188
+25.40917969 +6.96972656 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.67910000 +6188
+25.40917969 +6.96972656 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.68400000 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.68880010 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.69370010 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.69860010 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.70339990 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.70830010 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.71310000 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.71799990 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.72289990 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.72770000 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.73260000 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.73750000 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.74230000 +6188
+25.40917969 +6.97412109 +10.38427734 -139.06494141 +29.31152344 -15.11718750 +1489583603.74720000 +6188
+25.40917969 +6.97412109 +10.37988281 -139.06494141 +29.28955078 -15.11718750 +1489583603.75210000 +6184
+25.40917969 +6.97412109 +10.37988281 -139.06494141 +29.28955078 -15.13916016 +1489583603.75690010 +6184
+25.40917969 +6.97412109 +10.37988281 -139.06494141 +29.28955078 -15.13916016 +1489583603.76180010 +6184
+25.40917969 +6.97412109 +10.37988281 -139.06494141 +29.28955078 -15.13916016 +1489583603.76670000 +6184
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.28955078 -15.13916016 +1489583603.77150010 +6184
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.28955078 -15.13916016 +1489583603.77640010 +6184
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.31152344 -15.13916016 +1489583603.78130010 +6184
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.31152344 -15.13916016 +1489583603.78609990 +6184
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.31152344 -15.13916016 +1489583603.79099990 +6184
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.31152344 -15.13916016 +1489583603.79580000 +6184
+25.40917969 +6.97412109 +10.37988281 -139.06494141 +29.31152344 -15.13916016 +1489583603.80069990 +6184
+25.40917969 +6.97412109 +10.37988281 -139.06494141 +29.31152344 -15.13916016 +1489583603.80559990 +6180
+25.40917969 +6.97412109 +10.37988281 -139.06494141 +29.31152344 -15.13916016 +1489583603.81040000 +6180
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.28955078 -15.13916016 +1489583603.81530000 +6180
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.28955078 -15.13916016 +1489583603.82020000 +6180
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.28955078 -15.13916016 +1489583603.82500000 +6180
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.28955078 -15.16113281 +1489583603.82990000 +6180
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.28955078 -15.16113281 +1489583603.83480000 +6180
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.31152344 -15.16113281 +1489583603.83960010 +6180
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.31152344 -15.16113281 +1489583603.84450010 +6180
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.31152344 -15.16113281 +1489583603.84940000 +6180
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.31152344 -15.16113281 +1489583603.85419990 +6176
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.31152344 -15.16113281 +1489583603.85910010 +6176
+25.40917969 +6.97851563 +10.37988281 -139.06494141 +29.31152344 -15.16113281 +1489583603.86400010 +6176
+25.40917969 +6.97851563 +10.38427734 -139.06494141 +29.31152344 -15.16113281 +1489583603.86879990 +6176
+25.40917969 +6.97851563 +10.38427734 -139.06494141 +29.31152344 -15.16113281 +1489583603.87369990 +6176
+25.40917969 +6.97851563 +10.38427734 -139.06494141 +29.31152344 -15.16113281 +1489583603.87859990 +6176
+25.40917969 +6.97851563 +10.38427734 -139.06494141 +29.31152344 -15.16113281 +1489583603.88340000 +6176
+25.40917969 +6.97851563 +10.38427734 -139.06494141 +29.31152344 -15.16113281 +1489583603.88829990 +6176
+25.40917969 +6.97851563 +10.38427734 -139.06494141 +29.31152344 -15.16113281 +1489583603.89310000 +6176
+25.40917969 +6.97851563 +10.38427734 -139.06494141 +29.31152344 -15.16113281 +1489583603.89800000 +6176
+25.40917969 +6.97851563 +10.38427734 -139.06494141 +29.31152344 -15.16113281 +1489583603.90290000 +6176
+25.40917969 +6.97851563 +10.38427734 -139.06494141 +29.31152344 -15.16113281 +1489583603.90770010 +6176
+25.40917969 +6.97851563 +10.38427734 -139.04296875 +29.31152344 -15.16113281 +1489583603.91260000 +6176
+25.40917969 +6.97851563 +10.38427734 -139.04296875 +29.31152344 -15.16113281 +1489583603.91750000 +6176
+25.40917969 +6.98291016 +10.38427734 -139.04296875 +29.31152344 -15.13916016 +1489583603.92230010 +6176
+25.40917969 +6.98291016 +10.38867188 -139.04296875 +29.31152344 -15.13916016 +1489583603.92720010 +6176
+25.40917969 +6.98291016 +10.38867188 -139.04296875 +29.31152344 -15.13916016 +1489583603.93210010 +6176
+25.40917969 +6.98291016 +10.38867188 -139.04296875 +29.33349609 -15.13916016 +1489583603.93689990 +6176
+25.40917969 +6.98291016 +10.38867188 -139.04296875 +29.33349609 -15.13916016 +1489583603.94180010 +6176
+25.40917969 +6.98291016 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.94670010 +6176
+25.40917969 +6.98291016 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.95149990 +6176
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.95639990 +6180
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.96129990 +6180
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.96610000 +6180
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.97100000 +6180
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.97580000 +6180
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.98070000 +6180
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.98560000 +6180
+25.40917969 +6.98291016 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.99040010 +6180
+25.40917969 +6.98291016 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583603.99530010 +6180
+25.40917969 +6.98291016 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.00020000 +6180
+25.40917969 +6.98291016 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.00500010 +6180
+25.40917969 +6.98291016 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.00990010 +6180
+25.40917969 +6.98291016 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.01480010 +6184
+25.40917969 +6.97851563 +10.39746094 -139.04296875 +29.33349609 -15.13916016 +1489583604.01959990 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.02449990 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.02940010 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.03420000 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.03909990 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.04399990 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.04880000 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.05370000 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.05859990 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.06340000 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.33349609 -15.13916016 +1489583604.06830000 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.31152344 -15.13916016 +1489583604.07310010 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.31152344 -15.13916016 +1489583604.07800010 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.08290000 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.08769990 +6184
+25.40917969 +6.97851563 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.09260010 +6184
+25.40478516 +6.97851563 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.09750010 +6188
+25.40478516 +6.97851563 +10.39746094 -139.04296875 +29.33349609 -15.11718750 +1489583604.10229990 +6188
+25.40478516 +6.97851563 +10.39746094 -139.04296875 +29.33349609 -15.11718750 +1489583604.10719990 +6188
+25.40917969 +6.97851563 +10.39746094 -139.04296875 +29.33349609 -15.11718750 +1489583604.11209990 +6188
+25.40917969 +6.97412109 +10.39746094 -139.04296875 +29.33349609 -15.11718750 +1489583604.11690000 +6188
+25.40917969 +6.97412109 +10.39746094 -139.04296875 +29.33349609 -15.11718750 +1489583604.12179990 +6184
+25.40917969 +6.97412109 +10.39746094 -139.04296875 +29.31152344 -15.11718750 +1489583604.12669990 +6184
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.13150000 +6184
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.13640000 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.14130000 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.14610000 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.15100000 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.15590000 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.16070010 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.16560010 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.17039990 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.17529990 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.18020010 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.18499990 +6188
+25.40917969 +6.97412109 +10.39306641 -139.04296875 +29.31152344 -15.11718750 +1489583604.18989990 +6188
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.28955078 -15.11718750 +1489583604.19479990 +6188
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.28955078 -15.11718750 +1489583604.19960000 +6188
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.28955078 -15.11718750 +1489583604.20450000 +6188
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.28955078 -15.11718750 +1489583604.20939990 +6188
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.28955078 -15.11718750 +1489583604.21420000 +6188
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.28955078 -15.11718750 +1489583604.21910000 +6188
+25.40917969 +6.97412109 +10.38867188 -139.04296875 +29.28955078 -15.11718750 +1489583604.22400000 +6188
